id,duration,bitrate,bitrate.video.,height,width,frame.rate,frame.rate.est..,codec,category
r_Yr-i4zmeM,49,421,344,360,480,30,0,h264,Entertainment
talD-7v1AMs,256,4325,4167,1440,1080,29.97,29.97,h264,People & Blogs
geJR-6PW-_0,202,464,353,640,360,29.92,0,h264,Music
xR9k-VJEYZU,11,602,502,320,240,15,15,h264,Entertainment
yvA-Vo25FAs,195,960,848,640,480,29.92,0,h264,Pets & Animals
XxeX-CYU_0s,243,3145,2951,1280,720,29.97,29.97,h264,Music
f1qf-eZl3Gw,198,471,470,640,360,25,0,h264,Travel & Events
FVfb-4Vrg3U,65,706,615,640,480,29.33,0,h264,People & Blogs
oFZT-ohXDG0,4,3088,2889,720,1280,30,30,h264,People & Blogs
S-nC-V8nnG4,182,429,298,320,240,29.97,0,h264,People & Blogs
fRr4-h1rjyI,265,2556,2362,1280,720,29.97,29.97,h264,Gaming
uNho-MavmUA,80,963,845,640,480,29.92,0,h264,Sports
RfGY-l7BZjg,398,5802,5608,1920,1080,30,30,h264,Gaming
LmGT-dck8BY,150,396,266,400,300,25,0,h264,People & Blogs
f0b_-oVD44w,72,6177,5982,1920,1080,29.97,29.97,h264,Sports
N7t_-b745a8,25,495,398,272,480,30,0,h264,Sports
t11L-o2WVAo,65,376,302,640,360,8,0,h264,People & Blogs
dYQX-PgfFlE,156,498,402,272,480,30,0,h264,Entertainment
HrR_-1gaKac,14,614,504,480,360,25,25,h264,Film & Animation
anvP-2zplC0,81,787,666,854,480,25,0,h264,News & Politics
AtbP-rfR0NY,629,2712,2517,1248,720,29.97,29.97,h264,Entertainment
QTIe-oaLvhM,10,623,499,640,360,23.98,0,h264,Entertainment
0r8c-ZXkEhk,61,1029,913,640,480,30,0,h264,Pets & Animals
V4Kx-SU5BZ4,31,129,62,176,144,50.42,0,h264,People & Blogs
0L2T74anbfU,89,6193,6000,1920,1080,30,30,h264,People & Blogs
Nvbn-jf7Ed4,260,431,303,352,288,25,25,h264,Music
OlbJ-t1rA-w,35,416,315,320,240,29.97,29.97,h264,Entertainment
NRZN-ZV1a7U,216,623,500,480,270,25,25,h264,Nonprofits & Activis
ieGU-Omzv5s,25,5832,5673,1920,1080,30,30,h264,Entertainment
0zpi-iSGFaY,270,822,701,554,360,25,0,h264,Music
G8YP-P56feY,163,1243,0,640,480,30,30,vp8,Sports
bA_m-Gt9CsI,89,859,820,640,480,29.97,0,h264,Music
AzTn-iXCn8M,521,365,302,640,352,23.98,0,h264,Film & Animation
U4zt-SNioaU,1606,764,642,656,480,25,0,h264,Gaming
ReWL-OA8ogs,280,5836,5689,1920,1080,29.97,29.97,h264,People & Blogs
jJZL-s3Xc9g,180,783,661,640,480,25,0,h264,People & Blogs
Mywd-S81qVk,57,629,516,480,360,29.84,29.84,h264,Entertainment
KmHB-1TupI4,178,626,500,640,480,30,0,h264,Music
d1NA-7PhW5g,110,234,123,256,240,29.97,0,h264,Gaming
LTFU-i-FGbs,158,1213,1102,640,480,29.97,0,h264,Travel & Events
YKcn--Fd7vg,30,509,406,480,360,10,10,h264,Comedy
zblx-T27wgQ,630,2879,2725,1280,720,23.98,23.98,h264,Sports
BGO_-T8DVNA,351,1416,1221,1280,720,24,24,h264,Entertainment
XIT5-iWsTO8,12,435,387,320,240,15,0,h264,News & Politics
Y5XY-79fxjI,75,324,206,320,240,24.72,24.72,h264,Comedy
g1HZ-su-31s,31,413,335,360,480,30,0,h264,People & Blogs
nbw2-qidero,155,1163,1179,600,480,25,0,h264,Gaming
Ts3-AgjdhwU,74,741,651,640,480,25,0,h264,Music
yNjH-UDPZe0,60,1327,1233,854,470,30,0,h264,Music
7RFz-q9NTk0,70,640,526,640,480,25,0,h264,Entertainment
2zZX-RV9Ig4,25,1062,1028,720,480,59.75,0,h264,Entertainment
Wwm7-ZqyOU8,67,2647,2453,1280,720,25,25,h264,Autos & Vehicles
Awrx-FqfAfo,301,1125,1069,852,480,14.99,0,h264,People & Blogs
QqTS-WWGiG8,160,724,600,854,480,29.97,0,h264,Entertainment
OlNt-JF5gqI,30,1222,1076,400,720,7.42,7.42,h264,People & Blogs
E6CQ-K9uxRU,30,637,511,600,480,25,0,h264,People & Blogs
kn1f-k9ZMkU,103,476,400,640,360,30,0,h264,People & Blogs
jSRs-IsPsq4,207,431,301,640,480,29.97,0,h264,Music
xfzK-QzriI8,513,826,705,636,360,30,0,h264,Education
Xo41-4GaQjA,14,3486,3409,720,1280,30,30,h264,Autos & Vehicles
oukP-9lRnp8,312,6041,5846,1920,1080,29.97,29.97,h264,Gaming
Zklw-EBvG-8,195,3145,3011,1920,1080,30,30,h264,People & Blogs
SoEN-EYHLYk,118,906,819,640,480,29.97,0,h264,Sports
4Bzy-d0gFZY,98,805,685,640,480,25,0,h264,Entertainment
GK8z-hTnPyA,87,3510,3316,1920,1080,29.97,29.97,h264,Entertainment
aksO-FhD3vw,452,631,507,448,272,25,0,h264,Sports
hV1S-ZnUj74,85,577,450,640,480,29.92,0,h264,Music
ubR3-u918JE,433,577,450,640,360,25,0,h264,Entertainment
Ufoh-u3vEIw,783,3305,3111,1920,1080,29.97,29.97,h264,Gaming
6JD7-NZ5LTY,125,605,511,568,320,30,0,h264,Comedy
N6Uy-6v8BYA,265,407,279,320,240,30,30,h264,Music
2nO_-bnXDRU,289,490,415,568,320,30,0,h264,Comedy
Tk6_-jh6arg,275,528,433,640,480,25,0,h264,People & Blogs
43sJ-L02bDc,193,569,441,854,480,29.97,0,h264,People & Blogs
0DhC-i6e0rU,149,877,757,854,480,29.97,0,h264,People & Blogs
fzS8-aWRIHk,287,1196,1137,854,480,29.97,0,h264,Music
bXTe-1wK9HY,216,327,264,320,240,29.97,0,h264,Gaming
k8H3-vHHXW0,224,3159,2965,1280,720,29.97,29.97,h264,Gaming
MzNe-uRkhp4,78,4064,3910,1440,1080,29.97,29.97,h264,People & Blogs
JL_Q-5KEvoU,239,529,401,640,480,30,0,h264,Music
EuCz-srDW-M,122,443,314,320,240,16,0,h264,Autos & Vehicles
Xxe6-fhQ0_Q,1343,3819,3625,1920,1080,29.97,29.97,h264,Gaming
tpVX-qNWTV8,739,1801,1607,1280,720,29.97,29.97,h264,People & Blogs
qQU4-NxkZ6w,344,2465,2271,1280,720,29.97,29.97,h264,Gaming
rvWB-cT1eF4,222,431,336,640,360,6.33,0,h264,People & Blogs
A3Vk-AVDlFY,115,315,310,640,480,25,0,h264,People & Blogs
ZkdC-WPXnk4,89,1212,1100,640,480,28,0,h264,Entertainment
S0c0-6vKUwQ,356,459,329,480,360,30,0,h264,Music
UfkM-Mm15Us,23,6150,5957,1080,1920,29.92,29.91,h264,Autos & Vehicles
b-cmb2TGksU,420,663,574,640,480,12,0,h264,Howto & Style
uM_h-4NiOJs,24,1195,1133,854,480,24,0,h264,Gaming
NCCd-eb8P3I,198,229,125,176,132,12,12,h264,Comedy
i3wg6_ILNW8,560,451,394,450,360,25,0,h264,Music
DxSC-RfqZXs,241,688,564,640,480,29.97,0,h264,People & Blogs
WztG-7Sau5k,312,340,207,640,480,29.97,0,h264,Music
e2eQ-8ikLtU,31,273,211,176,144,15,0,h264,Entertainment
ikTf-zouoww,570,427,301,640,480,25,0,h264,People & Blogs
QDxm-_6MK8E,119,1246,1052,1280,720,30,30,h264,Music
Ciky-YOVE58,304,452,323,320,240,25,0,h264,Sports
sKDi-BdMadI,601,952,820,640,480,29.97,0,h264,Education
ixqp-I-hY08,1129,2221,2026,1280,720,30,30,h264,Gaming
WwhI-pQSoOo,72,596,537,320,240,29.97,0,h264,Entertainment
rR7J-YhRvQk,250,1234,1176,640,480,30,0,h264,People & Blogs
M6PB-j9XhTU,40,1121,0,640,480,12,0,h264,Education
lMbvzGbOTSM,22,488,413,320,240,15,0,h264,Gaming
pLIc-1VKYR0,101,233,166,320,240,30,0,h264,Entertainment
yRFV-pL7hZg,17,2805,2610,720,1280,23.98,23.98,h264,People & Blogs
9edJ-8TZ6iE,103,2478,2331,1280,720,30,30,h264,Autos & Vehicles
ETCS-EJCtGU,2299,956,839,854,480,25,0,h264,Autos & Vehicles
SSNO-pPUjzo,37,1266,1155,640,480,29.5,0,h264,Comedy
1LXH-OibJYQ,43,334,330,640,480,25,0,h264,People & Blogs
dQEw-ftcC0U,283,1101,991,854,480,23.98,0,h264,Music
F_Ip-s4HWcA,198,455,399,320,240,24.42,0,h264,Comedy
HJR2-L7FDUQ,16,1180,1121,640,480,25,0,h264,Sports
mQMVHhxTtLc,255,890,787,640,360,25,0,h264,Music
O_Xj-P0Qeac,353,2905,2788,1280,720,24,24,h264,Music
IGpU-wdTPDc,9,924,805,640,360,29.97,0,h264,Film & Animation
SZr4-55ck-k,2093,1121,1007,854,480,29.97,0,h264,Gaming
Y95x--gb47k,29,1077,1044,640,480,29.97,0,h264,Sports
dTsj-Q_5BRo,25,611,501,480,360,25,25,h264,Comedy
N6LS-A8n7NQ,247,271,156,240,180,11.99,11.99,h264,Music
HRDV-K-y34Y,95,449,401,320,240,28.83,0,h264,News & Politics
f_yt-Jl9qPc,154,1995,1861,1920,1080,24,23.98,h264,Comedy
4DAk-Cv0VoQ,64,627,502,854,478,25,0,h264,Howto & Style
HtFW-OjCGe4,105,471,395,448,336,29.97,0,h264,Comedy
3ltK-_Fod3M,232,1170,1111,640,480,29.97,0,h264,People & Blogs
3rmG-Bh02EU,98,428,323,384,288,25,25,h264,People & Blogs
DsBc-o_McHo,35,626,554,320,240,29.97,0,h264,Music
rbxV-Hbf7cg,37,523,396,640,360,12,0,h264,Travel & Events
ridy-n62vAg,165,952,874,720,480,29.92,0,h264,Entertainment
oDSQ-hUOEa8,275,1198,1141,640,480,29.97,0,h264,People & Blogs
RF58-nwANl8,163,898,825,640,480,25,0,h264,Science & Technology
b4h9-1DJ0U8,216,717,0,854,480,12,0,h264,News & Politics
x3XE-dpJlRg,79,510,382,640,480,25,0,h264,People & Blogs
EOn3-8dwYzY,110,873,820,640,480,25,0,h264,Music
xFBD-DKkjgA,4062,497,369,384,288,25,0,h264,People & Blogs
RC3j-IME09Y,17,255,193,294,240,20,0,h264,Science & Technology
wLhR-c7mE8E,597,402,279,320,240,25,25,h264,Sports
m7p5-HZOmko,251,490,360,320,240,29.97,0,h264,Pets & Animals
4NG-r7T9-nQ,231,1909,1715,1920,1080,29.97,29.97,h264,Autos & Vehicles
VwKf-70OhZo,239,533,478,450,360,25,0,h264,Music
pg_D-X-tT_w,105,625,498,640,480,30,0,h264,Autos & Vehicles
2xTz-udQWZA,385,680,556,640,480,29.97,0,h264,Gaming
3eTu-MesIBg,1794,437,307,640,360,29.97,0,h264,Education
WHt7-KTVS8s,164,696,608,480,360,25,0,h264,Film & Animation
Iez-p4q0-y8,111,2868,2786,1280,720,30,30,h264,Autos & Vehicles
5sci-yPWBF4,81,601,500,160,120,15,15,h264,Entertainment
9R7y-tuvlGo,100,2107,2010,960,720,6,6,h264,Entertainment
52sc-pNi8Tc,202,233,98,300,168,30,0,h264,Sports
Ot3V-z5a5gI,247,1315,1228,854,478,25,0,h264,Entertainment
pJi1-DXnbEs,958,4863,4709,1440,1080,29.97,29.97,h264,Gaming
ioiD-E8oNEo,24,6198,6046,1440,1080,30,29.98,h264,People & Blogs
B7RP-19xVLQ,125,423,293,176,144,15,0,h264,Autos & Vehicles
WW7M-P6KvJ4,286,326,263,320,240,25,0,h264,Music
pQzc-veKKxA,174,281,155,640,480,25,0,h264,Gaming
EirC-mKCUbM,65,3198,3003,1280,720,29.97,29.97,h264,Gaming
9KHk-Se3ux0,365,437,339,270,480,30,0,h264,Comedy
Qh0E-m7rhCg,2110,473,343,852,480,29.97,0,h264,Education
IJ1o--JYQDs,251,1267,1157,854,480,29.97,0,h264,Howto & Style
ehjc-bWsDGI,386,220,127,640,480,30,0,h264,Music
jJZm-Vt8WxY,163,371,240,640,480,25,0,h264,Music
CFeDDu_AgpM,885,671,673,600,480,25,0,h264,Entertainment
WUNu-YRkq_M,77,551,423,854,478,25,0,h264,Howto & Style
n1oc-d92H0E,234,1669,1474,1920,1080,29.97,29.97,h264,Music
Zgsj-zzk__w,30,307,206,640,480,10,0,h264,Sports
tT30-dHc7pQ,55,734,643,640,480,30,0,h264,Entertainment
5uPE-C6G_SM,22,232,132,192,144,15.75,15.75,h264,Music
BgG3-VtIv-k,80,1883,1804,1280,720,20,19.98,h264,Entertainment
db4o-oiCjr4,187,5827,5672,1920,1080,25,25,h264,Music
0bpr-nodOS4,187,491,395,640,480,25,0,h264,People & Blogs
fYtu-RzYDro,347,430,301,320,240,18,0,h264,Comedy
Jxcy-iYUG4g,15,432,299,640,360,29.97,0,h264,People & Blogs
OSOj-H1wTaY,145,235,100,336,212,25,0,h264,Autos & Vehicles
9G-D-IJzmeM,202,662,467,960,720,24,24,h264,People & Blogs
ElQ1-ALFo9s,97,791,691,640,480,29.97,0,h264,Music
Ssbo-Q7Nxnc,215,298,165,640,360,25,0,h264,Music
uQbW-oRIaCE,476,3066,2872,1280,720,29.97,29.97,h264,Gaming
pIHU7hCFOMc,82,360,291,400,300,29,0,h264,Comedy
1oMJ-BQVbPM,28,3654,3573,1280,720,29.41,29.43,h264,Entertainment
MCYY-otCQhQ,179,920,802,640,360,25,0,h264,Music
ymbZ-gMDrNQ,900,5327,5132,1920,1080,30,30,h264,Gaming
Gi85-UJcOAs,188,303,239,320,238,29.97,0,h264,Music
M0vI-ovwVcg,205,461,460,480,360,30,0,h264,Pets & Animals
6b0o-U-H5lU,114,735,644,720,480,29.97,0,h264,News & Politics
qAU8-43ux-M,73,3198,3116,1280,720,24,24,h264,Entertainment
kTL1-_hNKBE,48,724,632,568,320,30,0,h264,Comedy
0Q0q-Kllkuk,61,406,307,384,288,29.97,0,h264,People & Blogs
3a99-CzhwWs,17,6039,5886,1440,1080,29.97,29.97,h264,Film & Animation
6M-l8Jsd_dE,76,302,253,320,240,29.92,0,h264,News & Politics
frkV-GZ6PTA,20,883,813,480,360,24,0,h264,Gaming
GZ_Q-L0fI2U,79,205,150,176,144,6,0,h264,Entertainment
RdcY-w_Z-xQ,24,394,296,192,144,15,0,h264,Comedy
A5Y8--lIytk,27,342,337,320,240,29.97,0,h264,Entertainment
wuyU-yM-ECU,164,1230,1172,640,480,30,0,h264,Comedy
xNIR-umARSA,320,860,820,640,480,29.97,0,h264,Music
NBDA-ew-4e0,15,6068,5878,1920,1080,24,24,h264,Sports
-1BgT-6gEs8,92,132,82,192,144,6,0,h264,Nonprofits & Activis
25TI-jx-cag,177,219,84,640,480,25,0,h264,Music
kj1S-uVv9OM,43,394,297,160,200,12,0,h264,Music
eN4F-Q1MgA8,894,602,476,640,480,29.97,0,h264,Gaming
Dprj-l69cPE,309,251,149,320,180,25,0,h264,People & Blogs
et2I-IvMh00,168,251,142,320,240,25,0,h264,Music
KHvq-mj3vCE,37,858,796,320,240,29.92,0,h264,Travel & Events
TS4F-qiljok,897,1188,1076,600,480,25,0,h264,Sports
tIyS-ZVYSg8,159,1194,1082,854,480,25,0,h264,People & Blogs
saWf-JF8bPE,216,431,300,320,240,29.97,0,h264,Comedy
NCPJiLRDy0M,189,376,314,320,240,15,0,h264,People & Blogs
fbCm-Aw4NF4,329,698,574,638,360,25,0,h264,Gaming
09sX-GueF_0,9,314,212,192,144,15,0,h264,People & Blogs
dfKQ-aeCORs,205,256,129,480,360,25,25,h264,Entertainment
ozEY-ES7gYY,841,1005,965,854,480,29.97,0,h264,Gaming
EinN-YGezwo,1516,382,251,656,480,25,0,h264,News & Politics
e9Du-wTzZQk,138,918,803,640,480,25,0,h264,Sports
vUkP-Rh-ELA,39,1230,1151,640,480,30,0,h264,People & Blogs
NHCa-aNOjIU,9,897,773,480,320,30,0,h264,People & Blogs
slcr-YyAQNc,601,6066,5920,1920,1080,23.98,23.98,h264,People & Blogs
ED10-jO5m-c,524,597,503,640,480,27,0,h264,Gaming
NEVz-97yAk4,30,3030,3022,1280,720,24,24,h264,People & Blogs
xLxS-6Bnmx8,134,1258,1103,1280,720,29.97,29.97,h264,People & Blogs
IJvW-QuimoQ,15,154,101,320,240,30,0,h264,Sports
VoVx-sOnoPw,94,3146,2999,1280,720,30,30,h264,Gaming
Jbiy-Ms0NR4,61,1289,1180,800,480,24,0,h264,Entertainment
8xA3-Q1P01I,228,876,821,640,352,30,0,h264,Autos & Vehicles
Z4Ow-OUU-Tc,225,620,494,640,480,29.97,0,h264,People & Blogs
fTr_-UFpXR8,49,1779,1585,1280,720,25,25,h264,Sports
NuPP-8mT_ug,276,339,264,320,240,29.97,0,h264,Music
N8LR-Df1m8U,434,349,285,320,240,25,0,h264,News & Politics
rObk-gtFK_g,290,5639,5445,1920,1080,29.97,29.97,h264,People & Blogs
UEV7-4WrGnw,264,1272,1161,854,480,29.97,0,h264,Entertainment
MDWX-RDWV4w,17,1290,1132,1280,720,29.92,29.92,h264,People & Blogs
CZWt-dh1wWU,103,1031,915,812,480,30,0,h264,Gaming
xs7m-KffEME,77,311,251,320,240,10,0,h264,Entertainment
iBIE-JlE-Vs,187,477,319,1280,720,23.98,23.98,h264,Entertainment
t-1a-S1nzwM,1699,2807,2652,1280,720,25,25,h264,Gaming
2SfI-9VPcNI,430,3194,3000,1280,720,25,25,h264,People & Blogs
490c-LVkJJU,4,1269,1204,640,480,29.92,0,h264,Sports
kbCL-MQsjo4,5,214,153,176,144,29.58,0,h264,People & Blogs
z2sr-YlxZXQ,115,1259,1181,720,480,29.92,0,h264,People & Blogs
Hfg-Z_yhkFA,210,1115,1022,720,480,29.97,0,h264,Nonprofits & Activis
WMhE-YquLx8,60,368,301,640,360,30,0,h264,People & Blogs
Sxd3-EKj7qY,203,260,196,320,240,25,0,h264,Comedy
icx7-w3hKwI,94,3135,2981,1280,720,29.97,29.97,h264,People & Blogs
YSaF-DemC-I,72,558,484,480,360,30,0,h264,Education
_srS-01UwwY,25,3117,2983,960,720,29.92,29.95,h264,Sports
dA5r-IAfqfM,213,400,301,568,320,30,0,h264,Comedy
wU66-_iyxRA,88,472,347,480,270,24,0,h264,Autos & Vehicles
0Dgd-qY8zyw,27,929,809,360,480,30,0,h264,People & Blogs
_qAR-9ILaBo,123,1169,974,1280,720,24,24,h264,Education
V674-yOUpuM,240,1262,1152,640,480,25,0,h264,Music
x0eY-647QiI,307,3141,2986,960,720,29.97,29.97,h264,Music
GahRe2YZVpQ,82,2203,2068,1280,720,29.92,29.97,h264,Gaming
L3sJ-ntZsZE,141,6194,5999,1920,1080,23.98,23.98,h264,Music
17cg-eeshMQ,598,1327,1229,854,480,25,0,h264,Sports
gu96-l5K7zQ,206,1953,1758,1280,720,29.97,29.97,h264,Music
rWSg-L4-6GU,36,1171,1058,854,480,25,0,h264,Sports
TFDp-qPP2UE,17,1294,1184,656,480,29.97,0,h264,Film & Animation
XnMC-hmK5FE,158,243,158,320,240,25,0,h264,Music
av9u-soIOeU,7,263,109,640,360,6,0,h264,Entertainment
6Z7b-FPfwH4,37,2247,2119,1280,720,23.98,23.98,h264,People & Blogs
fgug-P9Ktu4,70,342,264,300,240,25,0,h264,Music
b2M5-QoNns8,62,260,158,480,270,30,0,h264,Entertainment
7cFX-Y3j75c,658,426,298,450,286,10,0,h264,Entertainment
hvdt-bZaL4E,27,894,828,640,480,29.97,0,h264,People & Blogs
Fzpr-4JmTK0,185,1209,1015,1280,718,29.97,29.97,h264,Music
IWd1-jCf6V4,1143,1036,921,640,480,29.92,0,h264,Nonprofits & Activis
gM_L-oWR8lY,225,273,140,480,360,25,0,h264,Film & Animation
yYzN-SToDPE,195,175,53,192,144,25,0,h264,Music
GPsF-gxm9S4,57,789,668,640,480,15,0,h264,Gaming
0fU3-l7SNvs,67,503,419,272,480,30,0,h264,Entertainment
7ctr-dGElHE,629,3187,2992,1280,720,30,30,h264,People & Blogs
Xtnk-D0w2q0,48,727,604,384,288,25,0,h264,People & Blogs
I0kS-wcuyos,5,355,276,320,240,43.08,0,h264,People & Blogs
_QULT0iWoaU,184,946,829,854,480,24,0,h264,Comedy
CmXQ-NbY6QU,159,2186,1992,1280,720,30,30,h264,Film & Animation
Q0y7-jrBya0,232,1273,1078,960,720,29.97,29.97,h264,News & Politics
kUh5-gIaxCQ,319,432,302,480,320,24,0,h264,Travel & Events
PULJ-2oguxY,244,1286,1177,854,480,25,0,h264,Music
Dl_y--78tkM,75,899,812,640,480,29.97,0,h264,Pets & Animals
7R-zg6D4nF0,379,2299,2105,1280,720,25,25,h264,News & Politics
U4aB-ZQ2u9M,21,385,301,320,240,15,0,h264,Sports
n2Ib-yzcYyQ,326,487,358,640,480,29.97,0,h264,Howto & Style
tjKu-eqduqE,40,2288,2154,1280,720,30,30,h264,People & Blogs
7ni8-s-P7PA,877,1026,910,640,480,25,0,h264,Howto & Style
kpNx-f21qx8,346,339,240,854,480,25,0,h264,News & Politics
tJYW-HtlVi8,100,2540,2462,1280,720,30,30,h264,Entertainment
FSPU-Gy6tpY,765,481,352,656,480,25,0,h264,Howto & Style
uRfF-PYsAyc,12,236,133,192,144,24.75,24.75,h264,Entertainment
4Jhk-CAMTOg,306,2020,1826,1280,720,30,30,h264,Gaming
2x-K-2qO68c,77,1696,1501,1920,1080,23.98,23.98,h264,People & Blogs
1gi-a0hhV5s,33,5309,5115,1920,1080,30,30,h264,Autos & Vehicles
dSbA-AzFK6c,54,1113,1046,640,480,29.97,0,h264,Entertainment
Ipv8-4o6lns,423,428,298,352,288,25,0,h264,Sports
BVJJ-cj1aHA,111,429,299,320,240,30,0,h264,People & Blogs
FUv7-hV-tmE,30,604,500,192,144,15,15,h264,People & Blogs
OzF-IqoctIY,106,3442,3288,1920,818,23.98,23.98,h264,Pets & Animals
f9ul-6Eq77s,670,687,563,640,480,30,0,h264,Entertainment
V1of-yMOzg4,102,857,736,656,480,29.97,0,h264,Entertainment
jIth-ymTl3E,580,441,310,480,270,29.92,0,h264,Science & Technology
2z_M-eyRffA,5,365,260,240,320,24,0,h264,People & Blogs
VRlw-rOWMv0,15,888,766,626,360,29.97,0,h264,Gaming
H0c1-e4K_A0,160,1176,1035,1280,720,29.97,29.97,h264,Music
jJeW-iImAxU,170,906,820,640,480,29.97,0,h264,Entertainment
_j71-KKdwjQ,152,378,281,320,240,30,30,h264,Pets & Animals
mu7i-MUX9kU,42,394,297,640,360,29.08,0,h264,People & Blogs
Obst-e6LGJ0,146,135,83,320,240,29.97,0,h264,Music
6rzM-iR9Dyg,1223,391,262,330,248,15,0,h264,Gaming
V-uO-DlWodQ,139,601,509,640,360,29.97,0,h264,People & Blogs
99sC2WULUSk,657,2375,2181,1280,720,25,25,h264,Howto & Style
Z_N5-k3upMw,62,1006,890,600,480,25,0,h264,Music
X3Bo-6JfmnI,1609,420,314,400,360,15,0,h264,Gaming
MLdT-hFDNQw,68,4288,4134,1920,1080,29.97,29.97,h264,People & Blogs
CqF4WsXJ2_0,2936,511,383,624,360,25,0,h264,Film & Animation
KQPz-zn0BFk,18,152,99,176,144,29.97,0,h264,News & Politics
k_IL-iTgqao,75,2822,2679,1280,720,29.92,29.96,h264,Gaming
tYLT-xHkCw0,98,614,503,480,360,29.97,29.97,h264,People & Blogs
U4JPqw85ktY,271,544,390,1280,720,10,10,h264,Music
3ZgS-Vu_BLY,213,1033,922,720,480,29.97,0,h264,News & Politics
GhWz-6X38-I,500,857,771,640,480,25,0,h264,News & Politics
CpZy-55rfF4,48,3146,2999,1280,720,29.97,29.97,h264,Pets & Animals
ORJP-EO9Brg,596,6192,5998,1920,1080,29.97,29.97,h264,Music
mXQv-lhyTgI,671,1586,1392,960,720,29.97,29.97,h264,Music
Yfsy-2Yogqs,75,858,807,640,480,30,0,h264,Music
Vs0Y-o2Oi9Q,64,238,125,160,120,15,15,h264,Entertainment
Tfo9-7duNsM,626,978,914,640,480,29.83,0,h264,Sports
0zfY-Grhcr8,28,312,177,300,240,25,0,h264,People & Blogs
vV_1-poiqnE,73,3002,2807,1280,720,29.97,29.97,h264,Gaming
R2NJ-skBmos,38,429,298,480,272,30,0,h264,Comedy
H9x6-WhkXmI,517,6183,5988,1920,1080,30,30,h264,Music
p412-Yx73hk,188,2160,2029,1280,720,25,25,h264,Music
rSGY-EXI2Dg,314,265,150,640,480,25,0,h264,Music
o4w0-54maJs,62,432,301,176,144,29.97,0,h264,Entertainment
i4Kd-vSDWFk,289,552,458,568,320,30,0,h264,Gaming
FlPa-oE5aBg,485,371,263,480,272,23.98,0,h264,Film & Animation
avqagKhqY9U,394,3658,3530,1920,1080,23.98,23.98,h264,Comedy
s7-K-ECCkhk,253,1016,900,854,480,25,0,h264,People & Blogs
FKCM-E5bm38,290,435,305,320,240,25,0,h264,Entertainment
fZxr-O-muts,81,327,228,480,360,14.99,0,h264,Gaming
wb-x-F9gf40,1235,2238,2044,1280,720,29.97,29.97,h264,Gaming
NvVF-Jyhmv8,186,306,243,320,176,25,0,h264,Music
sJNK-9if2LI,237,621,548,360,480,30,0,h264,Comedy
YtqV-nYnYOE,253,517,322,1280,720,30,30,h264,People & Blogs
PcBq-qsUrMg,56,1236,1042,960,720,29.97,29.97,h264,Gaming
_tUY-tOfurI,95,2160,2037,1280,720,24.99,24.99,h264,News & Politics
XSAf-8POuww,236,488,414,640,480,14.99,0,h264,Music
bNMq-6-qiWk,22,820,699,638,360,25,0,h264,Autos & Vehicles
9qTo-Y1Bknc,109,1191,996,1280,720,24,24,h264,Film & Animation
QOIP-DLpyhw,112,2533,2379,1280,720,25,25,h264,People & Blogs
Cl95-uudHmk,191,1374,1180,1280,720,25,25,h264,Sports
TQSJ-qFb1bI,9,1263,1203,640,480,30,0,h264,Gaming
vwfF-SDT0Ws,129,1231,1132,1920,1080,29.97,29.97,h264,Gaming
CHYn-RCwgPk,80,3194,3000,1280,720,29.83,29.83,h264,People & Blogs
HUei-BCa-M4,858,1253,1145,600,480,25,0,h264,Sports
NZT9-dPLMHM,123,367,251,640,480,15,0,h264,Howto & Style
XKyo-3h1Obg,20,447,316,480,272,30,0,h264,Sports
JeV4-Sh_78I,21,847,727,640,480,25,0,h264,People & Blogs
Jdrc-0L69tQ,97,687,573,640,480,25,0,h264,Music
8v4x-iierC0,156,413,290,420,246,14.96,14.96,h264,Autos & Vehicles
BnCq-kxWUBw,316,1019,903,854,480,29.97,0,h264,Entertainment
op1x-zui7H8,70,2996,2801,1920,1080,30,29.97,h264,Comedy
dsbN-utyogo,245,501,373,322,240,29.97,0,h264,Sports
jeV7-GPF5I0,600,322,263,320,240,30,0,h264,People & Blogs
lI2k-QqnaLY,26,230,125,176,144,8.06,8.06,h264,Comedy
g4VZMRxsUKE,1155,550,423,600,480,25,0,h264,Gaming
7GAq-9bShSc,513,423,325,480,360,29.97,0,h264,People & Blogs
aYCX-BK18sw,4228,1219,1073,1280,720,30,30,h264,Gaming
_L_y-5qRJjI,340,2991,2797,1280,720,30,29.97,h264,Gaming
Fayj-oDNShg,14,3472,3327,720,1280,29.97,29.97,h264,People & Blogs
Ge2s-S48JQo,238,2347,2215,1280,720,25,25,h264,Music
g4mN-lR2dmE,11,622,500,480,360,29.92,29.92,h264,Travel & Events
CVZq-wGzumo,166,513,385,854,478,25,0,h264,Science & Technology
gt99-_AFlkY,1391,1808,1710,640,480,29.97,0,h264,Music
S9f4-TXEh98,789,3157,3000,1280,720,25,25,h264,Music
EPdD-D2fOvU,30,908,821,640,480,29.97,0,h264,People & Blogs
2c3A-cQGLAM,141,322,274,320,240,29.92,0,h264,Music
QKQV-1POjzw,613,1665,1510,1440,1080,30,30,h264,Gaming
GEv6-aDVQWQ,141,422,325,640,360,16,0,h264,People & Blogs
5eAC-ZKV45g,154,195,122,320,240,15.17,0,h264,Music
bqKS-dPg4Kk,269,862,820,640,480,29.97,0,h264,Music
